Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
08/04/2023,2022,Leverkusen,Ein Frankfurt,1.8,4.0,4.0,3,1,H,2,1,8,5,1,0,46,15,0,2,3,6,0,1,46,15
08/04/2023,2022,Freiburg,Bayern Munich,6.5,5.0,1.45,0,1,A,1,0,4,3,0,0,62,31,1,2,5,6,0,0,62,31
08/04/2023,2022,Dortmund,Union Berlin,1.6,4.0,5.75,2,1,H,3,0,12,3,2,0,83,8,1,1,3,5,0,1,83,8
08/04/2023,2022,Augsburg,FC Koln,2.8,3.4,2.55,1,3,A,2,0,4,2,0,0,38,23,0,2,1,9,0,2,38,23
02/04/2023,2022,Werder Bremen,Hoffenheim,2.3,3.5,3.0,1,2,A,1,2,5,5,1,1,38,8,0,3,1,4,0,0,38,8
02/04/2023,2022,FC Koln,M'gladbach,2.25,3.6,3.0,0,0,D,1,2,3,4,1,2,42,25,0,3,1,11,0,3,42,25
01/04/2023,2022,Bayern Munich,Dortmund,1.45,5.0,6.0,4,2,H,3,0,11,3,3,0,67,33,2,0,5,2,1,0,67,33
01/04/2023,2022,Wolfsburg,Augsburg,1.62,4.0,5.5,2,2,D,0,1,3,6,0,1,33,42,0,3,4,10,0,3,33,42
01/04/2023,2022,Union Berlin,Stuttgart,2.05,3.2,3.9,3,0,H,1,0,2,0,1,0,67,33,0,2,3,5,0,0,67,33
01/04/2023,2022,Schalke 04,Leverkusen,3.8,3.75,1.91,0,3,A,1,0,4,3,0,0,23,31,2,0,7,4,1,0,23,31
01/04/2023,2022,RB Leipzig,Mainz,1.53,4.5,5.5,0,3,A,2,1,6,3,1,0,75,17,1,1,5,5,0,0,75,17
01/04/2023,2022,Freiburg,Hertha,1.62,4.0,5.5,1,1,D,2,0,5,3,0,0,67,25,0,3,3,11,0,3,67,25
31/03/2023,2022,Ein Frankfurt,Bochum,1.5,4.33,6.5,1,1,D,2,0,6,1,2,0,58,17,1,2,2,6,1,2,58,17
19/03/2023,2022,Mainz,Freiburg,2.1,3.5,3.3,1,1,D,3,0,8,1,2,0,42,33,1,1,3,5,1,1,42,33
19/03/2023,2022,Leverkusen,Bayern Munich,5.25,4.5,1.55,2,1,H,1,2,6,6,1,1,42,17,2,1,8,6,1,0,42,17
19/03/2023,2022,Union Berlin,Ein Frankfurt,2.38,3.2,3.2,2,0,H,1,0,2,1,0,0,64,36,0,2,3,7,0,1,64,36
18/03/2023,2022,Dortmund,FC Koln,1.45,4.75,6.5,6,1,H,3,0,11,3,2,0,82,9,0,1,0,3,0,1,82,9
18/03/2023,2022,Stuttgart,Wolfsburg,2.38,3.4,2.9,0,1,A,1,2,4,4,1,1,33,25,1,1,3,2,1,0,33,25
18/03/2023,2022,Hoffenheim,Hertha,2.05,3.5,3.5,3,1,H,0,3,2,8,0,2,25,17,0,3,2,11,0,3,25,17
18/03/2023,2022,Bochum,RB Leipzig,5.5,4.33,1.55,1,0,H,1,2,5,6,1,2,45,9,1,1,4,2,1,0,45,9
18/03/2023,2022,Augsburg,Schalke 04,2.3,3.4,3.1,1,1,D,3,0,4,1,0,0,42,17,1,0,2,0,1,0,42,17
17/03/2023,2022,M'gladbach,Werder Bremen,1.8,4.0,4.2,2,2,D,1,0,3,2,0,0,58,17,1,2,3,4,1,1,58,17
12/03/2023,2022,Wolfsburg,Union Berlin,2.25,3.25,3.3,1,1,D,0,2,4,9,0,2,36,36,2,1,4,4,1,1,36,36
12/03/2023,2022,Werder Bremen,Leverkusen,3.3,3.75,2.1,2,3,A,2,1,5,3,1,1,42,8,1,1,4,3,1,0,42,8
12/03/2023,2022,Freiburg,Hoffenheim,1.91,3.6,4.0,2,1,H,2,0,6,3,1,0,64,27,0,3,2,7,0,1,64,27
11/03/2023,2022,Schalke 04,Dortmund,4.5,4.0,1.73,2,2,D,1,0,2,1,0,0,25,25,3,0,5,0,2,0,25,25
11/03/2023,2022,RB Leipzig,M'gladbach,1.4,5.0,7.0,3,0,H,2,1,5,4,0,0,73,18,1,2,5,9,1,2,73,18
11/03/2023,2022,Hertha,Mainz,2.9,3.4,2.45,1,1,D,2,1,6,3,2,1,33,33,1,1,5,5,0,0,33,33
11/03/2023,2022,Ein Frankfurt,Stuttgart,1.8,4.0,4.2,1,1,D,3,0,8,0,3,0,64,9,0,3,3,6,0,0,64,9
11/03/2023,2022,Bayern Munich,Augsburg,1.13,9.0,19.0,5,3,H,2,0,7,1,2,0,64,36,0,3,2,8,0,3,64,36
10/03/2023,2022,FC Koln,Bochum,1.73,3.75,4.75,0,2,A,1,1,3,2,1,1,45,27,0,3,2,11,0,3,45,27
05/03/2023,2022,Wolfsburg,Ein Frankfurt,2.45,3.5,2.8,2,2,D,1,2,8,7,1,2,40,30,0,2,2,6,0,1,40,30
05/03/2023,2022,Leverkusen,Hertha,1.53,4.2,6.0,4,1,H,1,2,4,5,1,1,36,18,0,3,2,10,0,3,36,18
04/03/2023,2022,Stuttgart,Bayern Munich,7.0,5.25,1.4,1,2,A,1,1,4,3,1,1,36,27,1,1,7,6,1,0,36,27
04/03/2023,2022,Union Berlin,FC Koln,1.91,3.4,4.33,0,0,D,2,0,5,2,1,0,70,30,0,1,1,4,0,1,70,30
04/03/2023,2022,M'gladbach,Freiburg,2.4,3.6,2.8,0,0,D,1,1,5,5,0,0,64,9,1,2,3,11,1,2,64,9
04/03/2023,2022,Mainz,Hoffenheim,1.91,3.6,4.0,1,0,H,3,0,12,3,3,0,36,36,0,3,3,9,0,2,36,36
04/03/2023,2022,Bochum,Schalke 04,2.3,3.4,3.1,0,2,A,2,1,8,5,2,1,50,10,0,1,0,3,0,1,50,10
04/03/2023,2022,Augsburg,Werder Bremen,2.3,3.5,3.0,2,1,H,3,0,3,0,0,0,36,18,1,2,3,9,1,2,36,18
03/03/2023,2022,Dortmund,RB Leipzig,2.2,3.5,3.2,2,1,H,3,0,13,5,2,0,80,10,2,0,9,1,2,0,80,10
26/02/2023,2022,Bayern Munich,Union Berlin,1.33,5.25,9.0,3,0,H,1,0,5,2,1,0,60,40,3,0,6,2,1,0,60,40
26/02/2023,2022,Freiburg,Leverkusen,2.15,3.5,3.25,1,1,D,2,0,6,3,1,0,70,20,2,1,6,4,1,0,70,20
25/02/2023,2022,Schalke 04,Stuttgart,3.0,3.4,2.45,2,1,H,0,1,1,6,0,1,18,27,0,2,4,6,0,0,18,27
25/02/2023,2022,Werder Bremen,Bochum,2.0,3.8,3.6,3,0,H,1,2,3,5,0,1,36,9,0,3,2,10,0,3,36,9
25/02/2023,2022,RB Leipzig,Ein Frankfurt,1.7,4.0,4.6,2,1,H,1,1,4,4,0,0,70,20,0,1,2,5,0,1,70,20
25/02/2023,2022,Hoffenheim,Dortmund,4.0,4.2,1.75,0,1,A,0,2,4,9,0,2,27,18,3,0,6,1,2,0,27,18
25/02/2023,2022,Hertha,Augsburg,2.1,3.6,3.25,2,0,H,1,2,4,8,1,2,27,36,0,3,5,10,0,2,27,36
25/02/2023,2022,FC Koln,Wolfsburg,2.3,3.5,3.0,0,2,A,2,0,10,1,2,0,50,30,1,1,6,2,1,0,50,30
24/02/2023,2022,Mainz,M'gladbach,2.15,3.6,3.2,4,0,H,2,1,9,5,2,0,30,40,1,2,5,6,1,1,30,40
19/02/2023,2022,Leverkusen,Mainz,1.8,3.8,4.2,2,3,A,2,1,4,2,2,1,40,20,0,2,2,4,0,0,40,20
19/02/2023,2022,Dortmund,Hertha,1.33,5.5,8.5,4,1,H,3,0,12,4,2,0,78,11,0,3,2,8,0,2,78,11
19/02/2023,2022,Union Berlin,Schalke 04,1.6,3.8,6.0,0,0,D,2,0,7,4,1,0,78,22,0,2,1,5,0,1,78,22
18/02/2023,2022,Ein Frankfurt,Werder Bremen,1.62,4.2,5.25,2,0,H,3,0,10,2,3,0,60,10,1,2,4,13,1,2,60,10
18/02/2023,2022,Wolfsburg,RB Leipzig,3.3,3.6,2.15,0,3,A,2,1,10,4,2,1,44,33,2,0,8,2,1,0,44,33
18/02/2023,2022,Stuttgart,FC Koln,2.45,3.4,2.88,3,0,H,1,1,3,4,0,1,30,30,0,1,1,3,0,1,30,30
18/02/2023,2022,M'gladbach,Bayern Munich,7.0,5.75,1.36,3,2,H,1,1,6,5,1,0,60,10,2,0,7,3,2,0,60,10
18/02/2023,2022,Bochum,Freiburg,3.1,3.5,2.25,0,2,A,3,0,10,4,2,0,56,11,0,3,2,14,0,3,56,11
17/02/2023,2022,Augsburg,Hoffenheim,2.7,3.5,2.6,1,0,H,2,1,2,1,0,0,30,20,0,3,5,12,0,3,30,20
12/02/2023,2022,FC Koln,Ein Frankfurt,2.7,3.5,2.5,3,0,H,1,1,8,3,1,0,44,33,0,0,3,3,0,0,44,33
12/02/2023,2022,Hertha,M'gladbach,2.88,3.5,2.4,4,1,H,1,2,2,7,1,2,20,40,1,2,5,4,1,0,20,40
11/02/2023,2022,RB Leipzig,Union Berlin,1.7,3.75,5.0,1,2,A,2,0,6,3,1,0,78,22,2,1,5,5,1,1,78,22
11/02/2023,2022,Werder Bremen,Dortmund,4.0,4.0,1.8,0,2,A,1,2,4,5,0,0,40,10,2,1,6,5,1,1,40,10
11/02/2023,2022,Mainz,Augsburg,1.8,4.0,4.2,3,1,H,1,1,7,5,1,0,22,44,0,2,6,9,0,1,22,44
11/02/2023,2022,Hoffenheim,Leverkusen,2.88,3.6,2.38,1,3,A,0,2,4,8,0,1,30,20,2,1,5,4,0,0,30,20
11/02/2023,2022,Freiburg,Stuttgart,1.8,3.8,4.33,2,1,H,2,0,8,3,2,0,67,22,0,2,3,6,0,1,67,22
11/02/2023,2022,Bayern Munich,Bochum,1.11,10.0,17.0,3,0,H,1,0,8,3,1,0,56,44,1,2,3,7,0,2,56,44
