Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
13/02/2023,2022,Boavista,Casa Pia,2.38,3.1,3.1,0.0,0.0,D,2,0,6,3,1,0,50,30,1,2,2,6,0,2,50,30
13/02/2023,2022,Rio Ave,Estoril,2.2,3.1,3.4,2.0,0.0,H,0,2,1,3,0,0,44,11,0,3,0,4,0,1,44,11
12/02/2023,2022,Maritimo,Sp Braga,5.5,4.0,1.57,1.0,2.0,A,2,1,2,2,0,1,22,22,2,1,6,6,1,1,22,22
12/02/2023,2022,Sp Lisbon,Porto,2.6,3.25,2.55,1.0,2.0,A,3,0,10,1,2,0,89,0,2,0,3,0,1,0,89,0
12/02/2023,2022,Famalicao,Gil Vicente,2.1,3.3,3.3,0.0,1.0,A,2,0,3,1,0,0,56,11,1,2,4,4,1,0,56,11
11/02/2023,2022,Guimaraes,Portimonense,1.8,3.5,4.2,1.0,0.0,H,1,1,2,2,0,0,60,20,0,3,2,9,0,2,60,20
11/02/2023,2022,Arouca,Santa Clara,2.05,3.3,3.5,1.0,0.0,H,2,1,6,3,2,1,50,10,0,2,1,3,0,0,50,10
10/02/2023,2022,Vizela,Chaves,1.7,3.5,5.0,0.0,0.0,D,3,0,9,1,3,0,44,11,0,1,3,4,0,0,44,11
09/02/2023,2022,Estoril,Boavista,2.4,3.1,2.88,2.0,1.0,H,1,2,3,6,1,1,25,25,0,2,2,4,0,0,25,25
06/02/2023,2022,Rio Ave,Sp Lisbon,7.0,4.33,1.5,0.0,1.0,A,1,1,2,2,0,0,50,12,1,1,4,4,0,0,50,12
06/02/2023,2022,Portimonense,Pacos Ferreira,1.95,3.1,4.2,1.0,0.0,H,0,2,2,4,0,0,33,22,1,2,1,7,0,2,33,22
05/02/2023,2022,Gil Vicente,Arouca,2.2,3.1,3.3,1.0,1.0,D,2,1,4,3,0,0,33,22,1,1,3,6,0,1,33,22
05/02/2023,2022,Porto,Vizela,1.2,6.5,15.0,2.0,0.0,H,3,0,13,2,3,0,88,0,1,2,4,4,1,0,88,0
05/02/2023,2022,Sp Braga,Famalicao,1.4,4.75,8.0,4.0,1.0,H,2,1,4,1,1,0,62,12,1,1,3,4,1,1,62,12
05/02/2023,2022,Chaves,Maritimo,2.1,3.2,3.75,2.0,1.0,H,0,1,1,3,0,1,12,62,0,2,1,5,0,1,12,62
04/02/2023,2022,Estoril,Guimaraes,2.75,2.88,2.9,0.0,1.0,A,1,2,3,7,1,2,29,29,0,3,1,8,0,2,29,29
04/02/2023,2022,Benfica,Casa Pia,1.18,6.5,15.0,3.0,0.0,H,2,0,6,3,1,0,89,11,2,1,3,3,0,1,89,11
04/02/2023,2022,Santa Clara,Boavista,2.7,3.0,2.8,2.0,2.0,D,1,2,3,8,1,2,22,33,0,3,2,5,0,0,22,33
01/02/2023,2022,Sp Lisbon,Sp Braga,1.91,3.6,3.75,5.0,0.0,H,3,0,8,1,2,0,88,0,3,0,8,2,1,0,88,0
01/02/2023,2022,Maritimo,Porto,11.0,5.5,1.25,0.0,2.0,A,2,0,2,0,0,0,25,25,2,0,5,1,1,0,25,25
31/01/2023,2022,Arouca,Benfica,9.5,4.75,1.33,0.0,3.0,A,2,1,6,1,2,0,56,11,2,1,5,3,2,1,56,11
31/01/2023,2022,Pacos Ferreira,Gil Vicente,3.0,3.25,2.38,2.0,1.0,H,0,2,2,5,0,1,0,20,1,2,4,5,1,1,0,20
30/01/2023,2022,Guimaraes,Chaves,1.91,3.4,4.0,2.0,1.0,H,1,1,1,1,0,0,56,22,1,0,4,3,0,0,56,22
29/01/2023,2022,Famalicao,Estoril,2.05,3.3,3.75,1.0,0.0,H,1,1,3,3,0,0,50,12,0,3,1,6,0,2,50,12
29/01/2023,2022,Boavista,Portimonense,2.1,3.3,3.5,4.0,2.0,H,1,1,3,5,0,1,44,33,1,2,2,6,0,1,44,33
29/01/2023,2022,Vizela,Rio Ave,1.91,3.4,4.0,3.0,1.0,H,2,1,6,1,2,0,38,12,1,0,1,0,0,0,38,12
29/01/2023,2022,Casa Pia,Santa Clara,2.0,3.2,4.0,2.0,1.0,H,0,2,2,5,0,1,33,22,0,1,0,1,0,0,33,22
26/01/2023,2022,Pacos Ferreira,Benfica,13.0,6.5,1.2,0.0,2.0,A,0,2,2,5,0,1,0,22,2,1,8,4,2,1,0,22
23/01/2023,2022,Boavista,Chaves,2.2,3.4,3.1,1.0,1.0,D,1,1,4,6,0,1,50,25,1,1,3,7,0,1,50,25
22/01/2023,2022,Famalicao,Rio Ave,2.05,3.3,3.75,0.0,0.0,D,2,1,5,4,0,0,57,0,1,1,1,1,0,0,57,0
22/01/2023,2022,Casa Pia,Gil Vicente,2.3,3.25,3.1,1.0,3.0,A,1,1,2,2,0,0,38,25,0,3,2,7,0,2,38,25
22/01/2023,2022,Maritimo,Estoril,2.5,3.1,3.0,1.0,0.0,H,1,0,2,1,0,0,14,29,0,2,2,6,0,2,14,29
21/01/2023,2022,Guimaraes,Porto,7.0,4.75,1.4,0.0,1.0,A,2,0,4,2,0,0,62,25,1,0,5,2,1,0,62,25
21/01/2023,2022,Santa Clara,Benfica,9.0,5.25,1.29,0.0,3.0,A,1,1,4,6,1,1,25,38,2,1,6,4,1,1,25,38
21/01/2023,2022,Pacos Ferreira,Sp Braga,6.0,4.5,1.44,1.0,2.0,A,0,2,1,4,0,1,0,25,3,0,7,1,1,0,0,25
20/01/2023,2022,Sp Lisbon,Vizela,1.29,5.75,8.5,2.0,1.0,H,3,0,9,1,3,0,86,0,1,1,5,4,1,0,86,0
20/01/2023,2022,Arouca,Portimonense,2.4,3.25,2.9,4.0,0.0,H,2,1,3,1,1,0,50,12,1,2,2,3,0,0,50,12
