Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
20/02/2021,2020,Valencia,Celta,2.45,3.2,3.0,2,0,H,1,0,3,2,0,0,27,45,0,1,3,4,0,0,27,45
20/02/2021,2020,Ath Madrid,Levante,1.53,4.0,7.0,0,2,A,2,0,7,3,2,0,82,18,1,1,5,5,0,0,82,18
20/02/2021,2020,Elche,Eibar,3.6,3.25,2.15,1,0,H,0,2,3,7,0,2,9,55,0,2,3,5,0,0,9,55
19/02/2021,2020,Betis,Getafe,2.05,3.1,4.1,1,0,H,2,1,5,4,0,0,45,18,0,3,1,10,0,3,45,18
17/02/2021,2020,Levante,Ath Madrid,4.75,3.4,1.8,1,1,D,0,1,4,5,0,0,36,45,3,0,8,4,1,0,36,45
15/02/2021,2020,Cadiz,Ath Bilbao,4.0,3.1,2.05,0,4,A,1,1,7,7,1,1,18,36,0,2,3,6,0,1,18,36
14/02/2021,2020,Villarreal,Betis,1.9,3.4,4.2,1,2,A,1,0,5,4,0,0,45,55,1,1,7,6,1,0,45,55
14/02/2021,2020,Levante,Osasuna,2.25,3.2,3.4,0,1,A,1,0,6,5,0,0,40,50,0,2,1,4,0,1,40,50
14/02/2021,2020,Real Madrid,Valencia,1.4,4.75,8.0,2,0,H,2,1,5,2,2,0,70,0,1,1,3,4,0,1,70,0
14/02/2021,2020,Getafe,Sociedad,3.75,3.25,2.1,0,1,A,1,1,1,1,0,0,36,27,1,1,4,4,0,0,36,27
13/02/2021,2020,Barcelona,Alaves,1.28,6.0,9.0,5,1,H,1,0,5,4,0,0,60,30,0,1,2,4,0,1,60,30
13/02/2021,2020,Eibar,Valladolid,1.95,3.3,4.2,1,1,D,1,2,3,4,1,1,9,36,1,1,3,3,0,0,9,36
13/02/2021,2020,Sevilla,Huesca,1.5,3.9,7.5,1,0,H,3,0,9,2,2,0,70,10,1,2,4,4,1,0,70,10
13/02/2021,2020,Granada,Ath Madrid,5.0,3.3,1.8,1,2,A,1,1,2,4,1,1,55,27,3,0,8,4,1,0,55,27
12/02/2021,2020,Celta,Elche,1.45,4.2,8.0,3,1,H,1,1,3,6,0,1,50,10,0,2,2,4,0,0,50,10
09/02/2021,2020,Real Madrid,Getafe,1.53,4.0,6.5,2,0,H,2,1,5,2,2,0,67,0,1,2,4,9,1,2,67,0
08/02/2021,2020,Ath Madrid,Celta,1.6,3.6,6.5,2,2,D,3,0,6,1,2,0,90,10,0,2,1,4,0,1,90,10
07/02/2021,2020,Betis,Barcelona,5.75,4.6,1.5,2,3,A,2,0,4,2,0,0,50,20,3,0,9,2,2,0,50,20
07/02/2021,2020,Osasuna,Eibar,2.55,3.0,3.0,2,1,H,1,0,4,2,1,0,30,30,0,1,3,4,0,0,30,30
07/02/2021,2020,Ath Bilbao,Valencia,2.15,3.2,3.6,1,1,D,2,1,8,4,1,0,60,0,1,2,3,5,0,1,60,0
07/02/2021,2020,Sociedad,Cadiz,1.45,4.2,8.0,4,1,H,0,1,3,5,0,1,30,50,0,2,1,5,0,1,30,50
06/02/2021,2020,Sevilla,Getafe,1.72,3.6,4.75,3,0,H,3,0,8,2,2,0,67,11,1,2,4,7,1,1,67,11
06/02/2021,2020,Elche,Villarreal,6.5,3.8,1.53,2,2,D,0,2,2,6,0,2,10,50,1,1,4,2,1,1,10,50
06/02/2021,2020,Huesca,Real Madrid,7.0,4.5,1.44,1,2,A,0,2,0,3,0,1,10,50,1,0,5,2,1,0,10,50
06/02/2021,2020,Levante,Granada,2.2,3.3,3.4,2,2,D,2,0,8,6,0,0,44,44,0,2,3,7,0,2,44,44
05/02/2021,2020,Alaves,Valladolid,2.6,3.0,3.0,1,0,H,0,3,3,8,0,1,18,36,1,0,3,2,0,0,18,36
01/02/2021,2020,Betis,Osasuna,1.8,3.6,4.33,1,0,H,2,0,4,2,0,0,44,22,0,1,2,4,0,1,44,22
31/01/2021,2020,Barcelona,Ath Bilbao,1.36,5.25,7.5,2,1,H,1,0,5,4,0,0,56,33,0,1,4,6,0,1,56,33
31/01/2021,2020,Granada,Celta,2.7,3.3,2.62,0,0,D,2,1,4,5,1,1,60,20,0,2,2,5,0,1,60,20
31/01/2021,2020,Cadiz,Ath Madrid,9.0,4.0,1.44,2,4,A,1,0,5,3,1,0,20,40,3,0,6,2,1,0,20,40
31/01/2021,2020,Getafe,Alaves,1.9,3.2,4.5,0,0,D,1,1,2,2,0,0,40,20,0,2,2,6,0,2,40,20
30/01/2021,2020,Villarreal,Sociedad,2.4,3.2,3.1,1,1,D,1,0,5,4,0,0,50,50,1,2,4,5,0,0,50,50
30/01/2021,2020,Valencia,Elche,1.66,3.75,5.5,1,0,H,0,1,2,3,0,0,20,50,0,2,3,6,0,1,20,50
30/01/2021,2020,Real Madrid,Levante,1.33,5.5,8.0,1,2,A,3,0,7,1,3,0,75,0,0,1,4,5,0,0,75,0
30/01/2021,2020,Eibar,Sevilla,4.0,3.25,2.0,0,2,A,1,2,4,5,1,1,10,40,1,1,3,4,0,1,10,40
29/01/2021,2020,Valladolid,Huesca,2.2,3.1,3.6,1,3,A,0,2,2,6,0,1,20,40,0,3,1,5,0,1,20,40
25/01/2021,2020,Ath Bilbao,Getafe,2.3,3.0,3.6,5,1,H,1,2,3,4,0,0,56,0,2,1,5,2,2,0,56,0
24/01/2021,2020,Ath Madrid,Valencia,1.4,4.75,8.0,3,1,H,3,0,6,1,2,0,89,11,1,1,4,4,0,0,89,11
24/01/2021,2020,Celta,Eibar,2.05,3.4,3.75,1,1,D,2,1,4,5,1,1,56,0,0,2,3,5,0,0,56,0
24/01/2021,2020,Elche,Barcelona,8.0,5.25,1.36,0,2,A,0,1,4,6,0,1,11,56,3,0,8,2,1,0,11,56
24/01/2021,2020,Osasuna,Granada,2.5,3.1,3.0,3,1,H,0,1,2,4,0,1,22,33,0,2,2,6,0,2,22,33
23/01/2021,2020,Alaves,Real Madrid,5.5,4.33,1.55,1,4,A,1,2,4,5,0,0,20,40,1,0,4,2,1,0,20,40
23/01/2021,2020,Sociedad,Betis,1.8,3.75,4.33,2,2,D,0,1,2,4,0,1,33,44,1,2,5,6,1,1,33,44
23/01/2021,2020,Sevilla,Cadiz,1.45,4.2,8.0,3,0,H,2,0,6,3,1,0,62,12,0,2,1,6,0,1,62,12
23/01/2021,2020,Huesca,Villarreal,4.33,3.75,1.8,0,0,D,0,2,1,4,0,1,11,44,2,1,7,3,2,1,11,44
22/01/2021,2020,Levante,Valladolid,1.95,3.4,4.0,2,2,D,3,0,8,5,0,0,50,38,1,0,2,1,0,0,50,38
21/01/2021,2020,Eibar,Ath Madrid,6.5,3.4,1.66,1,2,A,1,1,3,3,1,1,11,44,2,1,4,3,1,1,11,44
21/01/2021,2020,Valencia,Osasuna,2.05,3.5,3.5,1,1,D,0,1,3,4,0,0,22,44,0,1,3,5,0,1,22,44
20/01/2021,2020,Villarreal,Granada,1.5,4.0,7.0,2,2,D,1,0,3,2,0,0,56,44,1,2,1,4,0,2,56,44
20/01/2021,2020,Betis,Celta,2.1,3.5,3.4,2,1,H,1,0,3,2,0,0,38,25,1,1,3,3,1,1,38,25
20/01/2021,2020,Getafe,Huesca,1.9,3.25,4.5,1,0,H,0,2,1,3,0,0,33,22,0,2,4,7,0,1,33,22
19/01/2021,2020,Alaves,Sevilla,5.5,3.6,1.66,1,2,A,1,1,3,3,0,0,22,44,1,1,2,3,0,1,22,44
19/01/2021,2020,Valladolid,Elche,1.83,3.4,4.6,2,2,D,1,2,3,6,0,1,22,33,0,2,1,4,0,1,22,33
19/01/2021,2020,Cadiz,Levante,2.9,3.1,2.55,2,2,D,1,1,3,3,1,1,22,33,0,2,2,4,0,0,22,33
12/01/2021,2020,Ath Madrid,Sevilla,1.9,3.2,4.5,2,0,H,3,0,6,1,2,0,88,12,2,0,3,1,0,0,88,12
12/01/2021,2020,Granada,Osasuna,2.3,3.1,3.4,2,0,H,2,1,4,5,1,1,56,22,0,1,5,6,0,0,56,22
11/01/2021,2020,Huesca,Betis,2.8,3.3,2.55,0,2,A,1,1,2,2,0,0,12,50,1,2,5,6,1,1,12,50
11/01/2021,2020,Elche,Getafe,4.33,2.9,2.1,1,3,A,0,1,3,4,0,0,12,62,1,2,2,4,1,1,12,62
10/01/2021,2020,Valladolid,Valencia,2.37,3.25,3.1,0,1,A,1,1,4,6,0,1,25,38,0,1,3,4,0,0,25,38
10/01/2021,2020,Cadiz,Alaves,2.7,2.9,3.0,3,1,H,1,1,2,3,0,1,12,38,0,2,1,4,0,1,12,38
10/01/2021,2020,Levante,Eibar,2.25,3.4,3.2,2,1,H,3,0,9,4,1,0,43,43,0,1,3,4,0,0,43,43
09/01/2021,2020,Osasuna,Real Madrid,6.5,4.75,1.45,0,0,D,0,2,2,6,0,2,25,25,2,0,5,2,1,0,25,25
09/01/2021,2020,Granada,Barcelona,6.5,5.25,1.4,0,4,A,2,0,7,4,1,0,62,25,3,0,7,2,1,0,62,25
09/01/2021,2020,Sevilla,Sociedad,2.2,3.1,3.6,3,2,H,1,1,3,2,1,0,57,14,1,2,3,4,0,0,57,14
08/01/2021,2020,Celta,Villarreal,3.4,3.3,2.2,0,4,A,3,0,8,1,2,0,62,0,1,1,4,4,1,1,62,0
06/01/2021,2020,Ath Bilbao,Barcelona,4.2,3.6,1.83,2,3,A,2,1,3,1,1,0,62,0,2,1,5,2,1,0,62,0
04/01/2021,2020,Valencia,Cadiz,2.0,3.4,3.75,1,1,D,0,2,2,4,0,0,25,38,0,2,1,6,0,1,25,38
03/01/2021,2020,Huesca,Barcelona,6.5,4.75,1.44,0,1,A,1,1,2,2,0,0,14,57,1,2,4,3,1,0,14,57
03/01/2021,2020,Sociedad,Osasuna,1.53,4.0,6.5,1,1,D,0,1,2,4,0,1,38,38,0,2,4,9,0,1,38,38
03/01/2021,2020,Eibar,Granada,2.37,3.0,3.3,2,0,H,0,1,1,3,0,1,0,50,1,2,2,5,0,2,0,50
03/01/2021,2020,Alaves,Ath Madrid,7.0,3.75,1.53,1,2,A,1,0,4,3,0,0,25,50,2,1,3,2,1,1,25,50
03/01/2021,2020,Ath Bilbao,Elche,1.5,3.8,8.0,1,0,H,1,2,2,3,1,1,57,0,0,1,2,4,0,1,57,0
02/01/2021,2020,Real Madrid,Celta,1.44,4.75,6.5,2,0,H,3,0,7,1,3,0,71,0,1,1,5,5,1,1,71,0
02/01/2021,2020,Getafe,Valladolid,1.95,3.1,4.5,0,1,A,0,1,2,3,0,0,38,25,0,1,1,3,0,1,38,25
02/01/2021,2020,Betis,Sevilla,3.9,3.5,1.95,1,1,D,1,1,2,3,0,1,43,14,3,0,3,0,0,0,43,14
02/01/2021,2020,Villarreal,Levante,1.65,3.8,5.5,2,1,H,0,0,2,2,0,0,50,50,0,1,2,3,0,0,50,50
31/12/2020,2020,Osasuna,Alaves,2.35,3.25,3.1,1,1,D,0,2,2,6,0,2,29,14,1,2,2,4,0,1,29,14
31/12/2020,2020,Ath Bilbao,Sociedad,3.0,3.2,2.5,0,1,A,2,1,6,2,2,1,67,0,0,2,2,4,0,0,67,0
30/12/2020,2020,Elche,Real Madrid,10.0,6.5,1.25,1,1,D,0,1,3,4,0,0,14,57,2,0,5,2,1,0,14,57
30/12/2020,2020,Celta,Huesca,1.75,3.75,4.6,2,1,H,3,0,9,1,3,0,57,0,0,1,4,6,0,1,57,0
30/12/2020,2020,Ath Madrid,Getafe,1.44,4.2,8.5,1,0,H,3,0,6,1,2,0,86,14,1,1,2,3,1,1,86,14
30/12/2020,2020,Granada,Valencia,2.2,3.3,3.4,2,1,H,1,1,6,6,1,1,57,29,0,0,4,4,0,0,57,29
29/12/2020,2020,Levante,Betis,2.4,3.4,2.9,4,3,H,2,0,6,2,1,0,33,50,1,2,2,6,1,2,33,50
29/12/2020,2020,Cadiz,Valladolid,2.87,2.9,2.75,0,0,D,1,2,2,4,0,1,14,29,1,1,4,4,1,1,14,29
29/12/2020,2020,Barcelona,Eibar,1.28,5.75,9.5,1,1,D,2,0,5,3,0,0,62,25,1,1,4,3,1,0,62,25
29/12/2020,2020,Sevilla,Villarreal,2.25,3.3,3.25,2,0,H,1,1,5,4,1,0,50,17,1,0,5,3,1,0,50,17
23/12/2020,2020,Betis,Cadiz,1.9,3.5,4.1,1,0,H,1,1,4,4,1,1,33,17,0,2,1,9,0,2,33,17
23/12/2020,2020,Alaves,Eibar,2.75,2.87,2.9,2,1,H,0,0,3,3,0,0,14,57,1,0,4,2,1,0,14,57
23/12/2020,2020,Real Madrid,Granada,1.33,5.25,9.0,2,0,H,2,1,6,3,2,0,67,0,1,2,2,5,0,2,67,0
23/12/2020,2020,Getafe,Celta,2.75,3.0,2.8,1,1,D,0,2,2,5,0,1,43,14,1,1,5,5,1,1,43,14
22/12/2020,2020,Villarreal,Ath Bilbao,2.0,3.4,3.8,1,1,D,1,0,3,1,1,0,57,43,0,1,4,6,0,1,57,43
22/12/2020,2020,Valladolid,Barcelona,7.0,5.4,1.36,0,3,A,2,0,6,4,0,0,29,43,0,2,2,4,0,0,29,43
22/12/2020,2020,Sociedad,Ath Madrid,3.3,3.2,2.25,0,2,A,1,0,4,2,1,0,43,43,2,1,4,3,1,1,43,43
22/12/2020,2020,Huesca,Levante,2.62,3.4,2.6,1,1,D,1,1,2,2,0,0,17,50,0,1,2,3,0,0,17,50
22/12/2020,2020,Valencia,Sevilla,3.75,3.4,2.0,0,1,A,1,1,6,4,1,0,29,43,2,1,3,2,0,0,29,43
22/12/2020,2020,Elche,Osasuna,3.3,3.0,2.37,2,2,D,0,1,2,3,0,0,17,50,0,3,2,8,0,1,17,50
20/12/2020,2020,Eibar,Real Madrid,6.5,4.2,1.5,1,3,A,0,1,0,2,0,1,0,57,1,1,3,5,0,1,0,57
20/12/2020,2020,Cadiz,Getafe,3.3,2.9,2.45,0,2,A,1,1,2,2,0,0,17,33,0,1,2,5,0,1,17,33
20/12/2020,2020,Granada,Betis,2.45,3.4,2.87,2,0,H,0,1,5,7,0,1,50,33,1,2,4,9,1,2,50,33
20/12/2020,2020,Celta,Alaves,1.7,4.0,4.75,2,0,H,2,1,8,5,2,1,50,0,1,1,3,3,0,0,50,0
19/12/2020,2020,Sevilla,Valladolid,1.53,3.75,7.5,1,1,D,2,1,5,3,1,0,60,0,1,2,3,5,1,2,60,0
19/12/2020,2020,Osasuna,Villarreal,3.6,3.4,2.1,1,3,A,0,2,2,6,0,2,33,17,1,0,5,3,1,0,33,17
19/12/2020,2020,Levante,Sociedad,3.4,3.4,2.15,2,1,H,1,0,5,2,1,0,20,60,1,1,2,2,0,0,20,60
19/12/2020,2020,Barcelona,Valencia,1.3,6.0,8.5,2,2,D,3,0,7,1,1,0,71,14,0,1,3,4,0,0,71,14
19/12/2020,2020,Ath Madrid,Elche,1.2,6.0,19.0,3,1,H,3,0,7,0,2,0,83,17,0,1,2,4,0,1,83,17
18/12/2020,2020,Ath Bilbao,Huesca,1.9,3.3,4.33,2,0,H,2,1,6,3,1,1,60,0,0,1,5,8,0,1,60,0
16/12/2020,2020,Barcelona,Sociedad,1.6,4.5,5.0,2,1,H,3,0,10,2,2,0,67,17,2,0,5,1,1,0,67,17
15/12/2020,2020,Real Madrid,Ath Bilbao,1.53,4.33,5.75,3,1,H,2,1,7,3,2,0,60,0,0,1,4,5,0,0,60,0
14/12/2020,2020,Celta,Cadiz,1.72,3.6,5.25,4,0,H,1,2,4,7,1,2,40,0,1,1,3,5,1,1,40,0
13/12/2020,2020,Barcelona,Levante,1.22,7.0,11.0,1,0,H,2,1,10,5,2,1,60,20,0,1,2,4,0,1,60,20
13/12/2020,2020,Elche,Granada,3.4,3.1,2.3,0,1,A,1,0,4,3,0,0,20,60,1,2,2,5,0,2,20,60
13/12/2020,2020,Betis,Villarreal,3.1,3.5,2.25,1,1,D,1,2,3,6,1,2,40,0,1,0,4,2,1,0,40,0
13/12/2020,2020,Sociedad,Eibar,1.6,3.75,6.0,1,1,D,2,0,7,2,2,0,50,33,2,0,4,1,1,0,50,33
12/12/2020,2020,Real Madrid,Ath Madrid,2.3,3.3,3.1,2,0,H,1,2,5,4,1,0,50,0,3,0,6,1,2,0,50,0
12/12/2020,2020,Huesca,Alaves,2.2,3.2,3.5,1,0,H,0,1,3,4,0,0,0,60,2,0,5,2,1,0,0,60
12/12/2020,2020,Getafe,Sevilla,3.75,3.2,2.1,0,1,A,0,2,2,5,0,1,50,17,1,2,2,3,0,0,50,17
12/12/2020,2020,Valencia,Ath Bilbao,3.25,3.1,2.35,2,2,D,1,1,6,4,1,0,33,33,0,2,2,4,0,0,33,33
11/12/2020,2020,Valladolid,Osasuna,2.5,3.1,3.0,3,2,H,1,1,3,4,0,1,17,50,0,2,0,5,0,1,17,50
07/12/2020,2020,Eibar,Valencia,2.45,3.1,3.1,0,0,D,0,1,0,2,0,1,0,50,0,2,4,6,0,0,0,50
06/12/2020,2020,Alaves,Sociedad,4.75,3.5,1.8,0,0,D,0,1,3,5,0,1,17,50,3,0,8,1,2,0,17,50
06/12/2020,2020,Villarreal,Elche,1.3,5.5,9.5,0,0,D,2,0,5,2,1,0,67,33,1,1,4,4,1,1,67,33
06/12/2020,2020,Osasuna,Betis,2.62,3.3,2.7,0,2,A,1,1,3,4,0,1,40,20,0,3,2,11,0,3,40,20
06/12/2020,2020,Granada,Huesca,2.3,3.1,3.4,3,3,D,1,1,3,4,0,1,60,20,0,2,3,9,0,2,60,20
05/12/2020,2020,Cadiz,Barcelona,8.5,5.0,1.36,2,1,H,0,1,1,2,0,0,0,40,0,2,1,3,0,0,0,40
05/12/2020,2020,Ath Madrid,Valladolid,1.4,4.33,9.5,2,0,H,3,0,7,0,2,0,80,20,1,1,5,5,1,1,80,20
05/12/2020,2020,Sevilla,Real Madrid,2.5,3.5,2.7,0,1,A,2,1,5,3,1,0,75,0,1,1,5,6,1,1,75,0
05/12/2020,2020,Levante,Getafe,2.9,3.1,2.55,3,0,H,0,0,3,3,0,0,0,75,0,1,2,5,0,1,0,75
04/12/2020,2020,Ath Bilbao,Celta,2.05,3.25,3.8,0,2,A,3,0,8,1,2,0,75,0,0,1,4,6,0,1,75,0
30/11/2020,2020,Betis,Eibar,1.75,3.75,4.5,0,2,A,1,2,5,7,1,1,50,0,2,0,4,2,0,0,50,0
29/11/2020,2020,Sociedad,Villarreal,2.1,3.6,3.4,1,1,D,3,0,9,1,3,0,60,20,1,0,3,1,1,0,60,20
29/11/2020,2020,Celta,Granada,2.0,3.5,3.75,3,1,H,0,3,1,9,0,3,25,0,1,1,2,3,0,1,25,0
29/11/2020,2020,Getafe,Ath Bilbao,2.8,2.9,2.8,1,1,D,1,2,2,4,0,1,60,0,0,3,1,4,0,0,60,0
29/11/2020,2020,Barcelona,Osasuna,1.25,6.0,11.0,4,0,H,1,1,7,6,1,1,50,25,0,2,0,2,0,0,50,25
28/11/2020,2020,Real Madrid,Alaves,1.33,5.25,9.0,1,2,A,2,1,5,2,1,0,67,0,1,1,4,4,1,1,67,0
28/11/2020,2020,Huesca,Sevilla,4.0,3.3,2.0,0,1,A,0,0,3,3,0,0,0,75,0,2,2,4,0,0,0,75
28/11/2020,2020,Valencia,Ath Madrid,4.75,3.8,1.72,0,1,A,1,1,6,5,1,1,40,40,2,0,5,1,2,0,40,40
28/11/2020,2020,Elche,Cadiz,3.2,3.0,2.45,1,1,D,1,0,3,2,0,0,25,50,2,1,3,4,1,1,25,50
27/11/2020,2020,Valladolid,Levante,2.55,3.3,2.8,1,1,D,1,2,3,5,0,1,20,40,0,2,1,4,0,1,20,40
23/11/2020,2020,Ath Bilbao,Betis,2.2,3.3,3.4,4,0,H,2,1,4,2,1,0,67,0,1,2,4,7,1,2,67,0
22/11/2020,2020,Alaves,Valencia,2.7,3.2,2.8,2,2,D,1,1,2,3,0,1,20,40,1,2,3,4,0,0,20,40
22/11/2020,2020,Granada,Valladolid,2.1,3.2,3.8,1,3,A,2,0,4,2,0,0,75,25,0,2,2,5,0,1,75,25
22/11/2020,2020,Cadiz,Sociedad,4.0,3.8,1.85,0,1,A,0,1,2,4,0,1,0,50,3,0,10,1,3,0,0,50
22/11/2020,2020,Eibar,Getafe,3.4,3.0,2.35,0,0,D,0,2,0,3,0,1,0,40,0,1,2,5,0,1,0,40
21/11/2020,2020,Ath Madrid,Barcelona,2.9,3.5,2.37,1,0,H,2,0,6,0,2,0,75,25,1,1,4,2,1,0,75,25
21/11/2020,2020,Sevilla,Celta,1.72,3.6,5.25,4,2,H,2,1,2,1,0,0,67,0,0,1,2,4,0,1,67,0
21/11/2020,2020,Villarreal,Real Madrid,2.87,3.8,2.25,1,1,D,3,0,7,2,2,0,80,20,2,1,6,5,2,1,80,20
21/11/2020,2020,Levante,Elche,1.57,4.0,5.75,1,1,D,0,1,2,4,0,1,0,67,2,1,4,3,1,1,0,67
20/11/2020,2020,Osasuna,Huesca,2.4,3.0,3.25,1,1,D,2,1,4,3,1,1,50,0,0,2,2,8,0,2,50,0
08/11/2020,2020,Valencia,Real Madrid,6.0,4.75,1.45,4,1,H,0,1,3,5,0,1,25,50,3,0,8,3,2,0,25,50
08/11/2020,2020,Valladolid,Ath Bilbao,3.3,2.9,2.37,2,1,H,0,2,2,5,0,1,0,50,1,2,2,3,0,0,0,50
08/11/2020,2020,Sociedad,Granada,1.65,3.8,5.25,2,0,H,2,1,7,2,2,0,50,25,1,1,3,7,0,1,50,25
08/11/2020,2020,Getafe,Villarreal,2.5,3.1,3.0,1,3,A,2,1,4,1,1,0,75,0,0,1,0,4,0,1,75,0
07/11/2020,2020,Ath Madrid,Cadiz,1.4,4.2,10.0,4,0,H,2,0,8,1,2,0,67,33,3,0,4,0,1,0,67,33
07/11/2020,2020,Barcelona,Betis,1.4,5.0,7.5,5,2,H,1,1,6,4,1,1,33,33,1,2,2,5,1,2,33,33
07/11/2020,2020,Huesca,Eibar,2.05,3.3,3.6,1,1,D,0,1,2,4,0,1,0,67,2,1,4,3,0,0,0,67
06/11/2020,2020,Elche,Celta,4.0,3.3,1.95,1,1,D,1,1,2,4,0,1,33,33,0,1,2,4,0,1,33,33
02/11/2020,2020,Villarreal,Valladolid,1.61,4.0,5.5,2,0,H,3,0,7,3,1,0,75,25,0,2,2,5,0,1,75,25
01/11/2020,2020,Granada,Levante,2.25,3.2,3.4,1,1,D,3,0,5,1,1,0,100,0,1,2,3,4,1,1,100,0
01/11/2020,2020,Celta,Sociedad,3.0,3.2,2.45,1,4,A,1,2,2,6,0,2,33,0,2,0,7,1,2,0,33,0
30/10/2020,2020,Eibar,Cadiz,2.55,2.75,3.3,0,2,A,0,2,1,3,0,0,0,50,3,0,4,0,1,0,0,50
25/10/2020,2020,Sociedad,Huesca,1.57,3.75,6.0,4,1,H,1,1,3,1,1,0,33,33,0,0,2,2,0,0,33,33
19/07/2020,2019,Sevilla,Valencia,1.9,3.4,4.0,1,0,H,2,0,4,1,1,0,50,39,0,2,2,5,0,1,50,39
19/07/2020,2019,Osasuna,Mallorca,1.75,3.75,4.2,2,2,D,2,0,4,2,0,0,39,33,0,3,1,8,0,3,39,33
19/07/2020,2019,Levante,Getafe,5.0,3.8,1.66,1,0,H,1,1,6,5,1,0,44,28,0,1,0,1,0,0,44,28
19/07/2020,2019,Leganes,Real Madrid,2.62,3.8,2.35,2,2,D,1,1,1,3,0,1,28,22,3,0,4,1,0,0,28,22
19/07/2020,2019,Granada,Ath Bilbao,2.0,3.5,3.4,4,0,H,0,2,4,6,0,0,50,17,2,1,4,2,1,0,50,17
19/07/2020,2019,Espanol,Celta,5.0,3.8,1.66,0,0,D,0,3,0,4,0,1,11,28,1,2,3,7,0,1,11,28
19/07/2020,2019,Ath Madrid,Sociedad,1.95,3.0,4.5,1,1,D,3,0,6,1,1,0,67,28,1,1,4,4,0,0,67,28
19/07/2020,2019,Villarreal,Eibar,1.53,4.0,6.0,4,0,H,1,2,4,6,1,1,44,28,2,1,4,2,1,0,44,28
19/07/2020,2019,Valladolid,Betis,2.62,3.3,2.62,2,0,H,1,1,1,1,0,0,22,56,0,2,3,6,0,1,22,56
19/07/2020,2019,Alaves,Barcelona,5.5,4.33,1.53,0,5,A,0,2,0,3,0,1,39,33,2,0,7,3,1,0,39,33
16/07/2020,2019,Valencia,Espanol,1.53,4.0,6.0,1,0,H,2,1,4,3,1,1,56,39,0,3,1,4,0,0,56,39
16/07/2020,2019,Sociedad,Sevilla,2.37,3.3,2.9,0,0,D,1,2,4,5,0,0,50,17,2,0,7,3,1,0,50,17
16/07/2020,2019,Real Madrid,Villarreal,1.45,4.75,6.0,2,1,H,3,0,5,0,2,0,78,22,3,0,6,1,2,0,78,22
16/07/2020,2019,Mallorca,Granada,2.05,3.4,3.5,1,2,A,2,0,8,2,2,0,44,17,2,0,5,2,1,0,44,17
16/07/2020,2019,Getafe,Ath Madrid,3.6,2.9,2.25,0,2,A,1,1,4,5,0,1,44,33,1,0,4,3,0,0,44,33
16/07/2020,2019,Celta,Levante,1.61,4.0,5.25,2,3,A,0,0,4,4,0,0,28,44,1,1,3,3,1,1,28,44
16/07/2020,2019,Betis,Alaves,2.3,3.3,3.1,1,2,A,2,1,4,2,1,1,50,22,0,3,1,5,0,1,50,22
16/07/2020,2019,Barcelona,Osasuna,1.14,8.0,17.0,1,2,A,2,0,4,2,0,0,89,11,2,1,3,3,1,1,89,11
16/07/2020,2019,Ath Bilbao,Leganes,1.8,3.4,4.75,0,2,A,1,2,4,4,1,0,50,22,1,1,2,2,0,0,50,22
16/07/2020,2019,Eibar,Valladolid,2.1,3.1,3.8,3,1,H,1,1,1,2,0,1,39,17,0,2,2,4,0,0,39,17
13/07/2020,2019,Granada,Real Madrid,6.5,4.5,1.45,1,2,A,0,2,3,5,0,0,53,18,3,0,4,1,0,0,53,18
13/07/2020,2019,Villarreal,Sociedad,2.3,3.25,3.1,1,2,A,1,1,5,6,1,1,47,29,0,2,2,5,0,1,47,29
13/07/2020,2019,Alaves,Getafe,3.5,3.0,2.25,0,0,D,1,2,2,3,1,1,41,29,0,1,1,2,0,0,41,29
12/07/2020,2019,Sevilla,Mallorca,1.4,4.75,8.5,2,0,H,1,0,2,1,0,0,47,41,0,3,1,8,0,3,47,41
12/07/2020,2019,Leganes,Valencia,3.4,3.1,2.3,1,0,H,0,2,1,5,0,1,24,24,0,2,2,5,0,1,24,24
12/07/2020,2019,Levante,Ath Bilbao,3.8,3.2,2.1,1,2,A,1,1,5,4,1,0,47,29,1,1,4,3,1,0,47,29
12/07/2020,2019,Espanol,Eibar,3.4,3.2,2.25,0,2,A,0,3,1,5,0,1,12,29,1,1,3,3,0,0,12,29
11/07/2020,2019,Ath Madrid,Betis,1.5,3.8,8.0,1,0,H,3,0,6,1,1,0,65,29,0,2,3,6,0,1,65,29
11/07/2020,2019,Valladolid,Barcelona,9.5,5.25,1.3,0,1,A,1,0,2,1,0,0,24,59,1,0,6,3,1,0,24,59
11/07/2020,2019,Osasuna,Celta,3.2,3.0,2.45,2,1,H,1,1,2,6,0,1,35,35,1,1,2,5,0,1,35,35
10/07/2020,2019,Real Madrid,Alaves,1.2,6.5,13.0,2,0,H,3,0,6,0,2,0,76,24,0,3,1,9,0,1,76,24
10/07/2020,2019,Sociedad,Granada,1.72,3.6,5.25,2,3,A,1,2,3,4,0,0,53,18,1,0,4,2,1,0,53,18
09/07/2020,2019,Ath Bilbao,Sevilla,3.1,3.0,2.45,1,2,A,2,1,4,2,1,0,53,24,1,0,6,3,1,0,53,24
09/07/2020,2019,Mallorca,Levante,2.05,3.6,3.3,2,0,H,1,1,6,6,1,1,41,18,1,0,4,2,1,0,41,18
