Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
13/03/2021,2020,AZ Alkmaar,Twente,1.44,4.75,6.5,4.0,1.0,H,2,1,7,6,2,1,58,17,1,1,4,5,1,1,58,17
13/03/2021,2020,Den Haag,Heracles,5.5,4.0,1.57,1.0,2.0,A,0,0,3,3,0,0,0,50,1,1,3,5,0,1,0,50
13/03/2021,2020,Willem II,Heerenveen,2.62,3.5,2.37,3.0,1.0,H,1,1,3,7,1,1,25,17,0,2,2,7,0,2,25,17
09/03/2021,2020,VVV Venlo,Sparta Rotterdam,3.75,3.6,1.9,0.0,1.0,A,1,1,6,6,1,1,27,27,0,1,4,6,0,1,27,27
07/03/2021,2020,Vitesse,AZ Alkmaar,3.5,3.75,2.0,2.0,1.0,H,1,1,5,4,1,1,75,17,3,0,8,3,1,0,75,17
07/03/2021,2020,Heracles,Zwolle,2.0,3.4,3.6,2.0,1.0,H,1,1,3,4,0,1,42,17,0,2,5,7,0,0,42,17
07/03/2021,2020,For Sittard,PSV Eindhoven,7.0,4.5,1.44,1.0,3.0,A,2,1,5,3,1,0,33,17,1,1,5,5,1,1,33,17
07/03/2021,2020,Ajax,Groningen,1.2,7.0,12.0,3.0,1.0,H,3,0,8,3,2,0,82,9,0,2,1,3,0,0,82,9
06/03/2021,2020,Waalwijk,Utrecht,6.0,4.0,1.53,1.0,2.0,A,2,1,5,2,1,0,25,33,2,1,7,1,1,0,25,33
06/03/2021,2020,Heerenveen,Den Haag,1.45,4.5,5.75,3.0,0.0,H,2,0,5,1,1,0,45,27,0,2,1,6,0,2,45,27
06/03/2021,2020,Twente,Willem II,1.7,4.0,4.5,1.0,1.0,D,0,1,2,3,0,0,25,33,1,2,3,8,1,2,25,33
06/03/2021,2020,Feyenoord,VVV Venlo,1.25,6.0,9.0,6.0,0.0,H,2,1,10,4,2,0,55,36,0,3,4,10,0,2,55,36
05/03/2021,2020,FC Emmen,Sparta Rotterdam,2.9,3.6,2.25,1.0,1.0,D,1,2,3,5,0,1,8,25,0,2,3,6,0,1,8,25
28/02/2021,2020,AZ Alkmaar,Feyenoord,2.05,3.6,3.2,4.0,2.0,H,1,2,3,5,1,1,55,18,0,1,2,5,0,1,55,18
28/02/2021,2020,PSV Eindhoven,Ajax,3.4,4.0,1.95,1.0,1.0,D,3,0,8,1,3,0,91,0,3,0,7,1,2,0,91,0
28/02/2021,2020,Groningen,For Sittard,1.85,3.6,4.2,1.0,0.0,H,2,0,4,0,1,0,50,33,3,0,6,2,1,0,50,33
28/02/2021,2020,Sparta Rotterdam,Willem II,1.7,3.8,4.5,0.0,2.0,A,0,2,4,7,0,1,18,27,0,2,2,9,0,2,18,27
27/02/2021,2020,Heracles,Twente,2.5,3.5,2.6,2.0,2.0,D,2,1,2,2,0,1,45,9,1,1,2,3,1,1,45,9
27/02/2021,2020,Vitesse,VVV Venlo,1.4,4.33,8.0,4.0,1.0,H,1,1,2,3,0,1,73,18,1,2,4,6,0,1,73,18
27/02/2021,2020,Den Haag,Waalwijk,3.5,3.4,2.05,0.0,0.0,D,0,0,3,3,0,0,0,45,0,1,2,4,0,1,0,45
27/02/2021,2020,Utrecht,FC Emmen,1.25,6.0,9.5,0.0,1.0,A,2,0,7,4,1,0,42,50,0,2,0,3,0,1,42,50
26/02/2021,2020,Zwolle,Heerenveen,2.4,3.4,2.8,4.0,1.0,H,0,1,3,5,0,1,18,55,0,2,1,4,0,1,18,55
24/02/2021,2020,Groningen,Feyenoord,3.3,3.3,2.05,0.0,0.0,D,2,0,6,2,1,0,55,27,0,2,2,6,0,1,55,27
24/02/2021,2020,Willem II,Den Haag,1.7,3.6,4.2,1.0,1.0,D,1,2,3,9,1,2,27,9,0,3,1,7,0,2,27,9
21/02/2021,2020,Ajax,Sparta Rotterdam,1.14,8.5,13.0,4.0,2.0,H,2,0,6,3,1,0,80,10,1,1,2,2,0,0,80,10
21/02/2021,2020,PSV Eindhoven,Vitesse,1.65,4.2,5.0,3.0,1.0,H,2,1,6,3,2,1,90,0,1,2,5,6,1,1,90,0
21/02/2021,2020,Waalwijk,Heracles,3.25,3.4,2.15,3.0,0.0,H,1,1,3,3,0,0,18,36,1,1,3,4,0,1,18,36
21/02/2021,2020,Heerenveen,Groningen,2.4,3.4,2.8,1.0,1.0,D,2,0,5,1,1,0,50,20,1,2,3,4,0,0,50,20
21/02/2021,2020,Twente,Feyenoord,3.6,3.75,1.95,2.0,2.0,D,0,2,1,4,0,1,27,27,1,2,2,4,1,1,27,27
20/02/2021,2020,For Sittard,Den Haag,1.55,4.0,5.25,2.0,0.0,H,1,2,4,5,0,0,27,18,1,2,2,5,0,1,27,18
20/02/2021,2020,VVV Venlo,AZ Alkmaar,8.5,5.25,1.33,1.0,4.0,A,2,0,7,3,1,0,30,30,3,0,7,3,1,0,30,30
20/02/2021,2020,FC Emmen,Zwolle,3.4,3.6,2.05,3.0,2.0,H,0,3,1,7,0,2,0,27,1,1,6,5,1,0,0,27
19/02/2021,2020,Willem II,Utrecht,5.75,4.75,1.5,0.0,6.0,A,1,2,5,6,1,1,30,10,2,1,4,3,0,0,30,10
14/02/2021,2020,Vitesse,Twente,1.7,4.0,4.75,0.0,2.0,A,2,0,3,1,0,0,80,20,0,1,2,5,0,1,80,20
14/02/2021,2020,Utrecht,VVV Venlo,1.28,5.5,10.0,3.0,1.0,H,2,0,6,3,1,0,36,55,2,1,7,4,1,0,36,55
14/02/2021,2020,Feyenoord,Willem II,1.36,5.0,8.5,5.0,0.0,H,2,1,6,4,1,0,50,40,0,2,3,6,0,1,50,40
14/02/2021,2020,AZ Alkmaar,Heerenveen,1.44,4.5,6.5,3.0,1.0,H,1,2,2,5,0,1,50,20,0,1,1,2,0,0,50,20
13/02/2021,2020,Heracles,Ajax,9.0,5.75,1.3,0.0,2.0,A,3,0,6,0,1,0,50,10,3,0,8,2,2,0,50,10
13/02/2021,2020,Den Haag,PSV Eindhoven,11.0,6.5,1.22,2.0,2.0,D,0,1,2,5,0,1,0,40,2,1,8,6,2,1,0,40
13/02/2021,2020,Sparta Rotterdam,For Sittard,1.8,3.6,4.2,1.0,2.0,A,0,2,3,7,0,2,20,30,3,0,7,2,2,0,20,30
13/02/2021,2020,Groningen,Zwolle,2.0,3.6,3.5,1.0,0.0,H,1,1,5,3,1,0,50,30,1,1,6,5,1,0,50,30
12/02/2021,2020,Waalwijk,FC Emmen,2.15,3.75,3.0,1.0,0.0,H,0,2,2,4,0,0,10,40,0,2,0,6,0,2,10,40
06/02/2021,2020,PSV Eindhoven,Twente,1.44,4.5,6.5,3.0,0.0,H,2,1,7,4,2,1,89,0,1,0,6,3,1,0,89,0
06/02/2021,2020,Heerenveen,Vitesse,4.0,3.6,1.85,1.0,0.0,H,1,1,5,4,1,1,44,22,2,1,7,5,2,1,44,22
06/02/2021,2020,Zwolle,Waalwijk,1.9,3.8,3.75,1.0,1.0,D,0,1,3,5,0,1,20,50,0,1,2,4,0,1,20,50
06/02/2021,2020,FC Emmen,AZ Alkmaar,6.0,4.75,1.44,0.0,1.0,A,0,3,2,10,0,3,0,30,2,0,7,4,1,0,0,30
05/02/2021,2020,For Sittard,Heracles,2.9,3.3,2.4,0.0,1.0,A,1,2,4,5,0,0,30,20,1,1,3,4,0,1,30,20
31/01/2021,2020,Den Haag,Sparta Rotterdam,4.75,4.0,1.61,1.0,1.0,D,0,2,1,6,0,2,0,33,2,1,3,1,1,0,0,33
31/01/2021,2020,AZ Alkmaar,Ajax,3.9,4.0,1.8,0.0,3.0,A,2,1,5,3,1,0,56,22,2,0,6,3,1,0,56,22
31/01/2021,2020,Willem II,FC Emmen,2.0,3.75,3.5,2.0,0.0,H,0,2,4,7,0,1,22,11,0,1,0,4,0,1,22,11
31/01/2021,2020,Feyenoord,PSV Eindhoven,2.8,3.5,2.4,3.0,1.0,H,2,1,6,3,1,0,44,44,2,0,9,5,2,0,44,44
31/01/2021,2020,Twente,Heerenveen,2.05,3.75,3.2,0.0,0.0,D,0,3,1,6,0,2,30,20,0,2,1,5,0,1,30,20
30/01/2021,2020,Vitesse,Waalwijk,1.33,5.0,8.5,1.0,1.0,D,3,0,3,0,0,0,89,11,0,2,2,5,0,1,89,11
30/01/2021,2020,For Sittard,VVV Venlo,1.9,3.75,3.6,3.0,2.0,H,1,2,3,4,0,0,22,22,2,1,6,5,1,1,22,22
30/01/2021,2020,Utrecht,Zwolle,1.55,4.0,5.75,3.0,3.0,D,2,0,5,2,1,0,40,50,2,1,5,2,2,0,40,50
30/01/2021,2020,Heracles,Groningen,2.3,3.6,2.8,1.0,0.0,H,2,1,5,2,1,1,44,11,1,1,5,5,0,0,44,11
28/01/2021,2020,Sparta Rotterdam,Twente,2.25,3.6,3.0,0.0,0.0,D,0,3,5,10,0,2,22,22,2,0,8,4,1,0,22,22
28/01/2021,2020,Ajax,Willem II,1.08,11.0,21.0,3.0,1.0,H,2,0,7,2,1,0,78,11,0,2,5,8,0,1,78,11
27/01/2021,2020,Heerenveen,Feyenoord,4.75,4.0,1.66,3.0,0.0,H,0,2,3,6,0,1,38,25,1,2,2,2,1,0,38,25
27/01/2021,2020,Waalwijk,For Sittard,2.6,3.4,2.55,1.0,2.0,A,0,2,2,6,0,1,11,44,2,0,6,2,2,0,11,44
27/01/2021,2020,VVV Venlo,Vitesse,6.5,4.75,1.44,4.0,1.0,H,1,1,4,4,0,0,22,33,2,1,7,4,2,1,22,33
27/01/2021,2020,AZ Alkmaar,Utrecht,1.83,3.8,3.8,0.0,1.0,A,3,0,10,5,2,0,62,25,1,2,4,5,0,0,62,25
26/01/2021,2020,Groningen,Den Haag,1.4,4.75,7.5,3.0,0.0,H,1,1,4,3,1,0,44,33,1,1,3,3,0,0,44,33
26/01/2021,2020,FC Emmen,PSV Eindhoven,7.0,5.0,1.4,0.0,2.0,A,0,3,4,11,0,2,0,33,2,0,11,6,2,0,0,33
26/01/2021,2020,Zwolle,Heracles,2.5,3.6,2.62,2.0,2.0,D,0,1,1,3,0,1,22,44,2,1,3,3,0,1,22,44
24/01/2021,2020,Feyenoord,AZ Alkmaar,2.37,3.5,2.8,2.0,3.0,A,2,0,4,0,1,0,50,50,1,0,6,4,1,0,50,50
24/01/2021,2020,Utrecht,Sparta Rotterdam,1.61,4.0,5.0,1.0,0.0,H,1,0,6,4,1,0,33,56,3,0,6,1,2,0,33,56
24/01/2021,2020,Twente,VVV Venlo,1.57,4.0,5.75,0.0,1.0,A,0,3,2,8,0,3,33,22,1,2,7,8,1,1,33,22
24/01/2021,2020,For Sittard,Ajax,11.0,8.5,1.16,1.0,2.0,A,2,1,5,4,0,0,25,25,2,0,8,4,2,0,25,25
23/01/2021,2020,Heracles,Heerenveen,2.2,3.6,3.0,1.0,0.0,H,1,2,5,4,1,1,38,12,0,1,2,5,0,1,38,12
23/01/2021,2020,PSV Eindhoven,Waalwijk,1.12,8.0,17.0,2.0,0.0,H,2,1,7,5,1,1,88,0,0,2,2,5,0,1,88,0
23/01/2021,2020,Vitesse,Groningen,1.72,3.9,4.33,1.0,0.0,H,2,0,3,1,0,0,88,12,2,0,8,6,0,0,88,12
23/01/2021,2020,Den Haag,FC Emmen,2.8,3.5,2.37,0.0,0.0,D,0,3,3,10,0,3,0,25,0,2,1,6,0,1,0,25
22/01/2021,2020,Willem II,Zwolle,2.37,3.4,2.9,1.0,3.0,A,0,2,4,7,0,1,25,12,1,2,2,5,1,1,25,12
17/01/2021,2020,Ajax,Feyenoord,1.44,4.5,7.0,1.0,0.0,H,1,1,7,4,1,0,75,12,2,1,5,1,2,0,75,12
17/01/2021,2020,VVV Venlo,Heerenveen,3.2,4.0,2.0,1.0,1.0,D,1,2,3,6,0,1,25,25,0,1,2,5,0,1,25,25
17/01/2021,2020,Groningen,Twente,2.37,3.25,3.0,2.0,2.0,D,2,1,3,1,1,0,50,25,3,0,8,3,1,0,50,25
17/01/2021,2020,Waalwijk,Willem II,2.7,3.6,2.45,1.0,1.0,D,1,2,4,7,0,1,12,38,0,3,6,10,0,1,12,38
16/01/2021,2020,AZ Alkmaar,Den Haag,1.14,8.5,13.0,2.0,1.0,H,2,1,9,6,2,0,57,29,1,0,3,2,0,0,57,29
16/01/2021,2020,Zwolle,For Sittard,1.85,3.8,3.75,0.0,2.0,A,1,0,3,2,0,0,25,50,2,0,6,3,1,0,25,50
16/01/2021,2020,Utrecht,Heracles,1.65,4.2,4.75,2.0,0.0,H,0,0,5,5,0,0,25,62,2,0,3,1,0,0,25,62
16/01/2021,2020,Sparta Rotterdam,PSV Eindhoven,4.75,4.2,1.61,3.0,5.0,A,1,2,4,6,0,1,25,25,1,0,8,5,1,0,25,25
16/01/2021,2020,FC Emmen,Vitesse,5.75,4.5,1.53,1.0,4.0,A,0,2,4,8,0,1,0,38,1,2,4,5,1,1,0,38
14/01/2021,2020,Willem II,Groningen,3.0,3.5,2.25,2.0,3.0,A,1,1,4,5,0,1,29,14,2,0,7,5,0,0,29,14
14/01/2021,2020,Twente,Ajax,8.0,5.75,1.33,1.0,3.0,A,0,3,1,7,0,3,38,25,2,0,10,3,2,0,38,25
14/01/2021,2020,Heerenveen,Waalwijk,1.57,4.2,5.5,1.0,1.0,D,0,2,4,7,0,1,43,14,1,2,3,4,1,1,43,14
13/01/2021,2020,Feyenoord,Zwolle,1.44,4.5,6.5,1.0,0.0,H,1,0,4,1,1,0,43,57,1,1,4,6,1,1,43,57
13/01/2021,2020,For Sittard,Sparta Rotterdam,3.3,3.5,2.15,0.0,1.0,A,2,1,6,6,0,1,29,29,2,1,5,2,2,0,29,29
13/01/2021,2020,Den Haag,VVV Venlo,2.55,3.5,2.5,1.0,4.0,A,0,2,3,7,0,2,0,29,0,3,4,9,0,1,0,29
13/01/2021,2020,PSV Eindhoven,AZ Alkmaar,1.8,4.2,3.8,1.0,3.0,A,3,0,7,2,1,0,100,0,1,0,6,4,1,0,100,0
12/01/2021,2020,Heracles,FC Emmen,1.75,3.75,4.33,4.0,0.0,H,0,3,2,6,0,1,29,14,0,2,1,3,0,0,29,14
12/01/2021,2020,Vitesse,Utrecht,2.2,3.5,3.1,1.0,0.0,H,2,0,4,1,1,0,86,14,1,1,5,5,0,0,86,14
10/01/2021,2020,Ajax,PSV Eindhoven,1.61,4.2,5.0,2.0,2.0,D,2,1,10,2,2,0,86,0,1,0,7,4,1,0,86,0
10/01/2021,2020,VVV Venlo,Willem II,3.1,3.6,2.15,2.0,1.0,H,0,2,3,7,0,1,14,29,0,3,5,9,0,1,14,29
10/01/2021,2020,Heerenveen,For Sittard,1.66,4.0,4.75,1.0,3.0,A,0,2,3,7,0,1,50,17,1,1,3,4,0,1,50,17
10/01/2021,2020,Sparta Rotterdam,Feyenoord,3.75,4.0,1.83,0.0,2.0,A,2,1,10,4,1,0,29,29,2,1,6,2,2,0,29,29
09/01/2021,2020,Utrecht,Groningen,1.75,3.75,4.33,2.0,2.0,D,0,0,4,4,0,0,29,57,2,1,5,5,0,1,29,57
09/01/2021,2020,Zwolle,AZ Alkmaar,4.33,4.2,1.7,1.0,1.0,D,1,0,3,2,0,0,29,43,2,0,7,4,1,0,29,43
09/01/2021,2020,Heracles,Vitesse,3.4,3.75,2.0,0.0,2.0,A,1,2,6,5,1,0,33,17,0,2,3,6,0,1,33,17
09/01/2021,2020,FC Emmen,Twente,3.6,4.0,2.0,1.0,4.0,A,0,2,3,9,0,1,0,43,3,0,8,4,1,0,0,43
09/01/2021,2020,Waalwijk,Den Haag,1.7,4.0,4.5,0.0,1.0,A,1,1,5,7,0,1,14,43,0,1,2,8,0,1,14,43
27/12/2020,2020,Utrecht,AZ Alkmaar,2.7,3.75,2.3,2.0,2.0,D,0,1,2,5,0,1,33,50,3,0,8,2,2,0,33,50
23/12/2020,2020,Feyenoord,Heerenveen,1.57,4.2,5.25,3.0,0.0,H,1,0,3,1,1,0,33,67,0,0,3,3,0,0,33,67
23/12/2020,2020,Groningen,Heracles,1.9,3.6,3.8,0.0,1.0,A,2,0,4,1,1,0,57,29,1,1,2,6,0,1,57,29
23/12/2020,2020,Den Haag,Zwolle,4.33,4.0,1.7,0.0,2.0,A,0,2,5,9,0,2,0,33,0,1,4,8,0,1,0,33
23/12/2020,2020,Willem II,Ajax,13.0,8.5,1.14,1.0,1.0,D,1,2,4,7,0,2,33,0,3,0,12,2,3,0,33,0
23/12/2020,2020,AZ Alkmaar,Vitesse,1.83,3.6,4.2,3.0,1.0,H,2,1,7,5,1,0,50,33,1,1,5,4,1,0,50,33
22/12/2020,2020,Twente,Sparta Rotterdam,2.0,3.75,3.4,0.0,2.0,A,0,2,2,6,0,2,43,29,2,1,5,2,2,0,43,29
22/12/2020,2020,PSV Eindhoven,VVV Venlo,1.12,8.5,17.0,4.0,1.0,H,3,0,6,1,1,0,100,0,0,3,4,7,0,0,100,0
22/12/2020,2020,FC Emmen,Utrecht,4.75,4.0,1.65,2.0,3.0,A,0,2,3,9,0,1,0,50,0,1,3,4,0,0,0,50
22/12/2020,2020,For Sittard,Waalwijk,2.25,3.5,3.0,2.0,1.0,H,1,1,6,7,0,1,17,33,1,2,2,5,1,2,17,33
20/12/2020,2020,Heerenveen,Heracles,1.8,3.8,4.0,1.0,2.0,A,1,1,6,5,1,1,60,20,0,2,2,8,0,1,60,20
20/12/2020,2020,Den Haag,Ajax,21.0,10.0,1.08,2.0,4.0,A,0,1,5,7,0,1,0,40,3,0,21,0,3,0,0,40
20/12/2020,2020,Vitesse,Feyenoord,2.2,3.5,3.0,1.0,0.0,H,2,0,6,2,2,0,83,17,3,0,9,3,2,0,83,17
19/12/2020,2020,Utrecht,For Sittard,1.33,5.5,8.0,1.0,1.0,D,1,1,3,5,0,1,40,40,1,2,4,8,0,2,40,40
19/12/2020,2020,Waalwijk,PSV Eindhoven,10.0,5.0,1.33,1.0,4.0,A,1,1,4,5,0,1,17,50,0,1,4,5,0,0,17,50
19/12/2020,2020,VVV Venlo,Twente,4.33,4.0,1.75,1.0,2.0,A,1,1,5,7,0,1,17,33,2,1,7,5,1,0,17,33
19/12/2020,2020,Sparta Rotterdam,Groningen,2.4,3.5,2.75,2.0,3.0,A,2,1,9,5,1,1,33,33,2,1,5,4,1,1,33,33
18/12/2020,2020,Zwolle,FC Emmen,1.9,3.8,3.75,0.0,0.0,D,1,0,3,2,0,0,33,33,0,3,2,6,0,1,33,33
13/12/2020,2020,Twente,AZ Alkmaar,3.25,3.4,2.15,1.0,3.0,A,1,1,6,4,1,1,50,33,2,0,7,3,1,0,50,33
13/12/2020,2020,PSV Eindhoven,Utrecht,1.53,4.2,5.5,2.0,1.0,H,3,0,8,0,2,0,100,0,0,1,3,6,0,1,100,0
13/12/2020,2020,Willem II,Sparta Rotterdam,2.37,3.6,2.7,1.0,3.0,A,1,2,3,7,0,2,40,0,1,1,3,2,1,0,40,0
13/12/2020,2020,VVV Venlo,Feyenoord,5.5,4.5,1.5,0.0,3.0,A,1,1,5,17,0,1,20,40,2,0,8,5,1,0,20,40
13/12/2020,2020,Vitesse,Heerenveen,1.66,4.0,4.5,1.0,1.0,D,3,0,7,2,2,0,100,0,1,0,6,3,1,0,100,0
12/12/2020,2020,Ajax,Zwolle,1.12,9.5,15.0,4.0,0.0,H,2,1,11,4,2,0,83,0,0,1,5,9,0,1,83,0
12/12/2020,2020,FC Emmen,Den Haag,1.65,4.0,4.5,1.0,1.0,D,0,2,4,10,0,1,0,40,0,2,1,11,0,2,0,40
12/12/2020,2020,Groningen,Waalwijk,1.44,4.5,7.0,2.0,0.0,H,2,0,4,2,0,0,50,33,2,1,3,3,1,1,50,33
11/12/2020,2020,Heracles,For Sittard,1.65,4.0,4.75,1.0,2.0,A,1,2,5,4,1,0,40,20,0,2,4,9,0,2,40,20
06/12/2020,2020,Heerenveen,PSV Eindhoven,4.2,4.0,1.72,2.0,2.0,D,2,1,5,3,1,1,75,0,1,1,5,3,1,0,75,0
06/12/2020,2020,Utrecht,Den Haag,1.2,7.0,12.0,1.0,1.0,D,1,1,3,5,0,1,50,25,1,2,2,11,0,2,50,25
06/12/2020,2020,AZ Alkmaar,Groningen,1.45,4.5,6.5,1.0,2.0,A,2,0,6,2,1,0,50,50,1,2,4,6,1,2,50,50
06/12/2020,2020,Feyenoord,Heracles,1.44,4.5,6.5,0.0,0.0,D,1,0,4,2,1,0,40,60,0,2,3,9,0,1,40,60
05/12/2020,2020,Zwolle,Vitesse,4.0,3.6,1.85,2.0,1.0,H,0,1,1,4,0,1,20,40,2,0,6,2,2,0,20,40
05/12/2020,2020,Ajax,Twente,1.18,7.5,12.0,1.0,2.0,A,3,0,15,3,3,0,100,0,2,1,8,4,2,0,100,0
05/12/2020,2020,For Sittard,Willem II,3.0,3.6,2.2,3.0,2.0,H,0,2,4,8,0,2,0,40,0,2,0,4,0,1,0,40
05/12/2020,2020,Waalwijk,VVV Venlo,2.37,3.6,2.75,3.0,2.0,H,0,1,3,5,0,1,0,60,0,2,4,6,0,0,0,60
04/12/2020,2020,Sparta Rotterdam,FC Emmen,1.61,4.0,5.0,2.0,1.0,H,1,1,8,5,1,1,20,40,0,3,1,8,0,2,20,40
29/11/2020,2020,PSV Eindhoven,Sparta Rotterdam,1.25,6.0,9.5,1.0,0.0,H,3,0,9,0,3,0,100,0,1,1,3,5,1,1,100,0
29/11/2020,2020,Heracles,AZ Alkmaar,4.5,4.0,1.7,1.0,2.0,A,1,1,5,3,1,0,50,25,1,0,9,6,1,0,50,25
29/11/2020,2020,Groningen,Willem II,1.95,3.6,3.6,1.0,0.0,H,1,0,3,2,0,0,40,40,0,1,1,4,0,1,40,40
29/11/2020,2020,Feyenoord,Utrecht,1.72,3.8,4.5,1.0,1.0,D,2,0,7,3,2,0,50,50,0,1,2,5,0,1,50,50
29/11/2020,2020,Vitesse,For Sittard,1.33,5.25,8.5,2.0,0.0,H,3,0,8,2,2,0,100,0,0,2,4,9,0,2,100,0
28/11/2020,2020,VVV Venlo,Zwolle,2.87,3.5,2.3,2.0,2.0,D,1,2,4,17,0,1,25,25,0,1,4,8,0,1,25,25
28/11/2020,2020,Den Haag,Heerenveen,4.5,4.0,1.7,1.0,1.0,D,0,2,4,8,0,2,0,25,1,1,6,7,1,1,0,25
28/11/2020,2020,FC Emmen,Ajax,11.0,8.5,1.16,0.0,5.0,A,0,1,5,6,0,0,0,50,2,1,16,1,2,0,0,50
27/11/2020,2020,Twente,Waalwijk,1.4,4.75,7.0,0.0,2.0,A,1,0,7,3,1,0,60,40,1,2,2,6,0,2,60,40
22/11/2020,2020,AZ Alkmaar,FC Emmen,1.25,6.0,10.0,1.0,0.0,H,1,0,6,3,1,0,33,67,0,2,2,8,0,2,33,67
22/11/2020,2020,Waalwijk,Heerenveen,4.33,3.8,1.7,1.0,1.0,D,0,1,3,5,0,1,0,50,1,1,6,7,1,1,0,50
22/11/2020,2020,Twente,PSV Eindhoven,5.25,4.2,1.57,1.0,1.0,D,2,0,9,3,2,0,75,25,1,1,5,3,1,0,75,25
22/11/2020,2020,Sparta Rotterdam,Den Haag,1.65,4.0,5.0,6.0,0.0,H,0,1,6,9,0,1,0,50,1,2,4,9,0,2,0,50
22/11/2020,2020,For Sittard,Feyenoord,5.5,4.5,1.5,1.0,3.0,A,0,1,6,8,0,1,0,50,2,0,9,5,1,0,0,50
22/11/2020,2020,Ajax,Heracles,1.1,10.0,21.0,5.0,0.0,H,3,0,12,4,2,0,100,0,0,2,3,7,0,1,100,0
21/11/2020,2020,Zwolle,Utrecht,3.5,4.0,1.9,1.0,1.0,D,1,1,4,3,1,1,25,25,0,1,2,5,0,1,25,25
21/11/2020,2020,Groningen,Vitesse,2.9,3.4,2.37,1.0,1.0,D,2,0,3,1,0,0,50,25,2,1,6,3,2,0,50,25
21/11/2020,2020,Willem II,VVV Venlo,1.6,4.33,4.75,2.0,1.0,H,0,3,2,10,0,3,25,0,0,2,3,5,0,0,25,0
08/11/2020,2020,PSV Eindhoven,Willem II,1.4,4.75,7.0,3.0,0.0,H,3,0,8,1,2,0,100,0,0,1,1,3,0,1,100,0
08/11/2020,2020,Heerenveen,AZ Alkmaar,3.5,3.75,2.0,0.0,3.0,A,3,0,7,0,2,0,100,0,0,0,9,9,0,0,100,0
08/11/2020,2020,Vitesse,FC Emmen,1.44,4.2,7.5,3.0,1.0,H,3,0,7,1,2,0,100,0,0,2,2,7,0,1,100,0
08/11/2020,2020,Feyenoord,Groningen,1.57,3.8,6.0,2.0,0.0,H,1,0,6,4,1,0,33,67,2,1,5,4,1,1,33,67
08/11/2020,2020,Utrecht,Ajax,4.5,4.0,1.7,0.0,3.0,A,2,0,6,3,1,0,67,33,2,1,14,1,1,0,67,33
07/11/2020,2020,Waalwijk,Sparta Rotterdam,2.8,3.5,2.37,0.0,2.0,A,0,1,3,4,0,0,0,67,0,2,1,7,0,2,0,67
07/11/2020,2020,VVV Venlo,Heracles,3.0,3.4,2.25,3.0,2.0,H,0,2,2,16,0,1,0,33,0,2,1,8,0,2,0,33
07/11/2020,2020,Den Haag,Twente,3.75,3.6,1.9,2.0,4.0,A,0,2,2,5,0,1,0,33,1,1,5,3,1,0,0,33
06/11/2020,2020,For Sittard,Zwolle,2.8,3.6,2.37,2.0,2.0,D,0,2,5,9,0,2,0,33,0,1,3,7,0,1,0,33
01/11/2020,2020,Sparta Rotterdam,Heerenveen,2.6,3.6,2.5,1.0,4.0,A,0,1,5,6,0,0,0,67,1,1,5,7,1,1,0,67
01/11/2020,2020,FC Emmen,Feyenoord,5.0,4.2,1.6,2.0,3.0,A,0,1,6,8,0,1,0,67,2,0,8,3,2,0,0,67
31/10/2020,2020,Willem II,Vitesse,3.25,3.6,2.0,1.0,3.0,A,1,2,5,7,1,2,33,0,2,1,4,2,1,0,33,0
31/10/2020,2020,Groningen,VVV Venlo,1.36,4.33,7.0,2.0,1.0,H,1,1,2,3,0,1,33,33,1,1,7,6,1,0,33,33
31/10/2020,2020,Ajax,For Sittard,1.06,13.0,23.0,5.0,2.0,H,3,0,10,2,2,0,100,0,0,2,2,6,0,2,100,0
08/03/2020,2019,Groningen,PSV Eindhoven,3.2,3.3,2.25,0.0,1.0,A,2,1,3,2,0,0,58,8,2,1,5,2,1,0,58,8
08/03/2020,2019,Heracles,Waalwijk,1.45,4.5,5.5,4.0,2.0,H,2,1,5,3,1,0,58,8,0,3,0,9,0,3,58,8
08/03/2020,2019,Feyenoord,Willem II,1.44,4.5,6.5,2.0,0.0,H,3,0,8,2,2,0,67,25,1,2,5,8,1,2,67,25
08/03/2020,2019,Utrecht,Sparta Rotterdam,1.57,4.2,5.25,5.0,1.0,H,2,1,7,3,1,0,64,0,1,2,2,4,0,1,64,0
07/03/2020,2019,Heerenveen,Ajax,5.25,4.75,1.5,1.0,3.0,A,0,1,4,5,0,0,23,62,0,3,1,4,0,0,23,62
07/03/2020,2019,Vitesse,Twente,1.57,4.33,5.0,1.0,0.0,H,1,1,6,5,1,0,50,25,0,2,2,5,0,1,50,25
07/03/2020,2019,FC Emmen,VVV Venlo,1.85,3.6,3.8,3.0,0.0,H,3,0,7,2,2,0,67,17,2,0,4,2,0,0,67,17
07/03/2020,2019,AZ Alkmaar,Den Haag,1.12,7.5,21.0,4.0,0.0,H,2,1,7,3,2,1,75,8,0,2,4,10,0,2,75,8
06/03/2020,2019,For Sittard,Zwolle,2.3,3.5,2.87,1.0,1.0,D,1,1,3,4,0,1,50,25,0,1,0,2,0,1,50,25
01/03/2020,2019,Ajax,AZ Alkmaar,1.45,4.5,6.5,0.0,2.0,A,3,0,6,1,1,0,92,0,1,2,2,6,0,2,92,0
