Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
23/04/2023,2022,Nantes,Troyes,1.62,4.0,5.25,2.0,2.0,D,0,1,4,7,0,1,27,47,0,3,1,6,0,2,27,47
23/04/2023,2022,Lorient,Toulouse,2.38,3.75,2.88,0.0,1.0,A,1,1,2,1,1,0,47,27,2,1,5,4,1,1,47,27
23/04/2023,2022,Ajaccio,Brest,3.1,3.1,2.38,0.0,0.0,D,0,3,0,6,0,2,20,7,1,0,4,3,0,0,20,7
23/04/2023,2022,Reims,Strasbourg,1.91,3.6,3.8,0.0,2.0,A,1,1,3,3,0,0,47,33,0,2,6,8,0,0,47,33
22/04/2023,2022,Lens,Monaco,2.1,3.6,3.4,3.0,0.0,H,2,0,6,2,1,0,87,7,1,0,6,4,1,0,87,7
22/04/2023,2022,Auxerre,Lille,4.5,4.0,1.7,1.0,1.0,D,2,0,3,1,0,0,33,33,1,1,3,2,1,0,33,33
21/04/2023,2022,Angers,Paris SG,13.0,7.5,1.2,1.0,2.0,A,1,1,2,3,0,1,12,19,3,0,7,1,2,0,12,19
16/04/2023,2022,Marseille,Troyes,1.2,7.0,13.0,3.0,1.0,H,0,1,3,6,0,1,47,27,0,3,1,5,0,1,47,27
16/04/2023,2022,Monaco,Lorient,1.4,5.0,7.0,3.0,1.0,H,1,2,4,7,0,1,53,13,0,1,2,4,0,1,53,13
16/04/2023,2022,Strasbourg,Ajaccio,1.75,3.3,5.25,3.0,1.0,H,2,1,4,2,1,0,20,40,0,3,1,6,0,1,20,40
16/04/2023,2022,Clermont,Angers,1.8,3.75,4.33,2.0,1.0,H,1,1,3,6,0,1,33,20,0,3,1,10,0,2,33,20
16/04/2023,2022,Brest,Nice,3.1,3.25,2.3,1.0,0.0,H,1,2,5,5,1,0,21,36,1,0,6,3,1,0,21,36
16/04/2023,2022,Auxerre,Nantes,2.45,3.1,3.2,2.0,1.0,H,2,0,3,1,0,0,29,36,0,2,4,8,0,2,29,36
16/04/2023,2022,Lille,Montpellier,1.5,4.5,6.0,2.0,1.0,H,2,0,8,5,1,0,60,27,2,0,3,1,0,0,60,27
